member	context	faction
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_city_1	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_city_2	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_city_3	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_city_4	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_city_5	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_city_6	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_city_7	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_city_8	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_city_9	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_district_military_security_1	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_district_military_security_2	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_district_military_security_capital_3	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_district_military_security_capital_4	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_district_military_security_capital_5	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_district_military_security_province_3	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_district_military_security_province_4	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_district_military_security_province_5	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_district_military_security_province_northern_horses_5	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_earth_temple_1	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_earth_temple_taoist_1	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_fire_iron_1	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_fire_iron_2	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_fire_iron_3	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_fire_iron_artisans_4	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_fire_iron_artisans_5	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_fire_iron_military_4	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_fire_iron_military_5	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_fire_northern_horses_1	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_fire_northern_horses_2	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_fire_northern_horses_3	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_fire_northern_horses_4	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_fire_northern_horses_5	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_metal_copper_1	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_metal_copper_2	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_metal_copper_3	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_metal_copper_4	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_metal_copper_5	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_metal_copper_minting_5	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_metal_craftsmen_animal_1	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_metal_craftsmen_animal_2	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_metal_craftsmen_animal_3	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_metal_craftsmen_armour_1	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_metal_craftsmen_armour_2	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_metal_craftsmen_armour_3	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_metal_craftsmen_weapon_1	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_metal_craftsmen_weapon_2	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_metal_craftsmen_weapon_3	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_metal_jade_1	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_metal_jade_2	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_metal_jade_3	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_metal_jade_4	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_metal_jade_5	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_metal_jade_trade_4	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_metal_jade_trade_5	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_metal_tools_1	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_metal_tools_2	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_metal_tools_3	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_metal_tools_artisan_4	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_metal_tools_artisan_5	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_metal_tools_industry_4	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_metal_tools_industry_5	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_water_salt_1	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_water_salt_2	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_water_salt_3	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_water_salt_4	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_water_salt_5	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_water_silk_1	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_water_silk_2	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_water_silk_3	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_water_silk_4	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_water_silk_5	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_water_spice_1	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_water_spice_2	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_water_spice_3	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_water_spice_4	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_water_spice_5	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_water_trading_port_1	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_water_trading_port_2	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_water_trading_port_3	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_water_trading_port_4	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_water_trading_port_5	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_water_trading_port_industry_5	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_water_trading_port_spice_5	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_farms_grain_1	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_farms_grain_2	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_farms_grain_3	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_farms_grain_4	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_farms_grain_5	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_farms_grain_agricultural_garrison_1	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_farms_grain_agricultural_garrison_2	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_farms_grain_agricultural_garrison_3	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_farms_grain_agricultural_garrison_4	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_farms_grain_agricultural_garrison_5	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_farms_rice_1	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_farms_rice_2	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_farms_rice_3	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_farms_rice_4	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_farms_rice_5	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_farms_rice_agricultural_garrison_1	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_farms_rice_agricultural_garrison_2	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_farms_rice_agricultural_garrison_3	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_farms_rice_agricultural_garrison_4	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_farms_rice_agricultural_garrison_5	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_fish_1	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_fish_2	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_fish_3	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_fish_4	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_fish_5	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_fish_shipyard_5	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_livestock_1	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_livestock_2	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_livestock_3	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_livestock_4	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_livestock_5	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_livestock_farmstead_5	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_lumber_bamboo_1	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_lumber_bamboo_2	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_lumber_bamboo_3	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_lumber_bamboo_4	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_lumber_bamboo_5	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_lumber_pine_1	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_lumber_pine_2	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_lumber_pine_3	owner	3k_main_faction_tao_qian_separatists
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_resource_wood_lumber_pine_4	owner	3k_main_faction_tao_qian_separatists
