key	index	subculture	category	screen_name	screen_adjective	skin	ui_skin	is_rebel	mp_available	mp_available_naval	flags_path	military_group	movie_death_event	ship_name_group	unit_regiment_name_group	attack_desc	defend_desc	pre_battle_speech_parameter	senator_total	audio_voiceover_culture	mp_force_gen_template	faction_swapping_id	has_politics	waaagh_faction	waaagh_general_unit	is_quest_faction	cdir_military_generator_config	campaign_unit_permission_group	grant_rebel_captures_to_faction	feature_forest	battle_flag_path	text_replacement_key	lose_movie	battle_flag_path_historical	win_movie	primary_colour_hex	secondary_colour_hex	rebel_colour_hex	uniform_colour_hex	card_colour_hex
3k_dlc07_faction_yuan_xi_separatists	783931511	3k_main_chinese	unplayable	Yuan Xi Separatists	Yuan Xi Separatists	default		false	false	false	data\ui\flags\3k_dlc07_faction_yuan_xi_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Yuan Xi Separatist military force!	You are defending against a Yuan Xi Separatist military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	3k_dlc07_set_unit_flag_yuan_xi_s		3k_main_game_lost_earth	3k_dlc07_set_unit_flag_yuan_xi_s	3k_main_game_won_earth	B59B14	CC9982	ADADAD	3C2314	000000
3k_dlc07_faction_zhang_lu	984657501	3k_main_chinese	unplayable	Zhang Lu	Zhang Lu	default		false	false	false	data\ui\flags\3k_main_faction_zhang_lu	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Zhang Lu military force!	You are defending against a Zhang Lu military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_zhang_lu		3k_main_game_lost_cao_cao	flag_3k_main_faction_zhang_lu	3k_main_game_won_cao_cao	9EE5C6	1CA068	ADADAD	463C19	000000
3k_dlc07_faction_zhang_lu_separatists	1359375950	3k_main_chinese	unplayable	Zhang Lu Separatists	Zhang Lu Separatists	default		false	false	false	data\ui\flags\3k_main_faction_zhang_lu_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Zhang Lu Separatist military force!	You are defending against a Zhang Lu Separatist military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_zhang_lu_s		3k_main_game_lost_earth	flag_3k_main_faction_zhang_lu_s	3k_main_game_won_earth	1CA068	9EE5C6	ADADAD	3C2314	000000
3k_dlc07_faction_zhang_meng	816114137	3k_main_chinese	unplayable	Zhang Meng	Zhang Meng	default		false	false	false	data\ui\flags\3k_dlc07_faction_zhang_meng	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Zhang Meng military force!	You are defending against a Zhang Meng military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	3k_dlc07_set_unit_flag_zhang_meng		3k_main_game_lost_cao_cao	3k_dlc07_set_unit_flag_zhang_meng	3k_main_game_won_cao_cao	AA8C3D	21B70C	ADADAD	463C19	000000
3k_dlc07_faction_zhang_meng_separatists	969065484	3k_main_chinese	unplayable	Zhang Meng Separatists	Zhang Meng Separatists	default		false	false	false	data\ui\flags\3k_dlc07_faction_zhang_meng_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Zhang Meng Separatist military force!	You are defending against a Zhang Meng Separatist military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	3k_dlc07_set_unit_flag_zhang_meng_s		3k_main_game_lost_earth	3k_dlc07_set_unit_flag_zhang_meng_s	3k_main_game_won_earth	21B70C	AA8C3D	ADADAD	3C2314	000000
3k_dlc07_faction_zhang_xiu	704434346	3k_main_chinese	unplayable	Zhang Xiu	Zhang Xiu	default		false	false	false	data\ui\flags\3k_dlc07_faction_zhang_xiu	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Zhang Xiu military force!	You are defending against a Zhang Xiu military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	3k_dlc07_set_unit_flag_zhang_xiu		3k_main_game_lost_cao_cao	3k_dlc07_set_unit_flag_zhang_xiu	3k_main_game_won_cao_cao	C93636	3A87C9	ADADAD	463C19	000000
3k_dlc07_faction_zhang_xiu_separatists	102366409	3k_main_chinese	unplayable	Zhang Xiu Separatists	Zhang Xiu Separatists	default		false	false	false	data\ui\flags\3k_dlc07_faction_zhang_xiu_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Zhang Xiu Separatist military force!	You are defending against a Zhang Xiu Separatist military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	3k_dlc07_set_unit_flag_zhang_xiu_s		3k_main_game_lost_earth	3k_dlc07_set_unit_flag_zhang_xiu_s	3k_main_game_won_earth	3A87C9	C93636	ADADAD	3C2314	000000
3k_main_faction_anding	125250761	3k_main_chinese	unplayable	Anding	Anding Commandery	default		false	false	false	data\ui\flags\3k_main_faction_anding	3k_main_military_grouping_han_chinese	0	221	221	You are attacking an Anding Commandery force!	You are defending against an Anding Commandery force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_anding		3k_main_game_lost_earth	flag_3k_main_faction_anding	3k_main_game_won_earth	501500	983B22	BA25C8	D3A8F5	DC347A
3k_main_faction_anding_separatists	1603378876	3k_main_chinese	unplayable	Anding Separatists	Anding Separatists	default		false	false	false	data\ui\flags\3k_main_faction_anding_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking an Anding Separatists force!	You are defending against an Anding Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_anding_separatists		3k_main_game_lost_earth	flag_3k_main_faction_anding_separatists	3k_main_game_won_earth	10324F	3B2E0B	C39075	503BED	59BCBF
3k_main_faction_anping	709839757	3k_main_chinese	unplayable	Anping	Anping Commandery	default		false	false	false	data\ui\flags\3k_main_faction_anping	3k_main_military_grouping_han_chinese	0	221	221	You are attacking an Anping Commandery force!	You are defending against an Anping Commandery force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_anping		3k_main_game_lost_earth	flag_3k_main_faction_anping	3k_main_game_won_earth	8B680B	EAD360	ADADAD	7882B4	000000
3k_main_faction_anping_separatists	603607681	3k_main_chinese	unplayable	Anping Separatists	Anping Commandery Separatists	default		false	false	false	data\ui\flags\3k_main_faction_anping_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking an Anping Commandery Separatists force!	You are defending against an Anping Commandery Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_anping_separatists		3k_main_game_lost_earth	flag_3k_main_faction_anping_separatists	3k_main_game_won_earth	314157	EAD360	ADADAD	7882B4	000000
3k_main_faction_ba	673506009	3k_main_chinese	unplayable	Ba	Ba Commandery	default		false	false	false	data\ui\flags\3k_main_faction_ba	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Jiangzhou Commandery force!	You are defending against a Jiangzhou Commandery force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_ba		3k_main_game_lost_earth	flag_3k_main_faction_ba	3k_main_game_won_earth	226A7B	D6AFA9	7481B1	BF4B27	000000
3k_main_faction_ba_separatists	1990733169	3k_main_chinese	unplayable	Ba Separatists	Ba Commandery Separatists	default		false	false	false	data\ui\flags\3k_main_faction_ba_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Jiangzhou Commandery Separatists force!	You are defending against a Jiangzhou Commandery Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_ba_separatists		3k_main_game_lost_earth	flag_3k_main_faction_ba_separatists	3k_main_game_won_earth	3F5943	C2B532	9B827D	86A65A	000000
3k_main_faction_badong	2105784765	3k_main_chinese	unplayable	Badong	Badong Commandery	default		false	false	false	data\ui\flags\3k_main_faction_badong	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Yong'an Commandery force!	You are defending against a Yong'an Commandery force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_badong		3k_main_game_lost_earth	flag_3k_main_faction_badong	3k_main_game_won_earth	05524F	112731	71D50F	DBC8BD	46428C
3k_main_faction_badong_separatists	382637666	3k_main_chinese	unplayable	Badong Separatists	Badong Separatists	default		false	false	false	data\ui\flags\3k_main_faction_badong_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Yong'an Separatists force!	You are defending against a Yong'an Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_badong_separatists		3k_main_game_lost_earth	flag_3k_main_faction_badong_separatists	3k_main_game_won_earth	4E1F19	F39C06	7AB680	620D02	F8CBDD
3k_main_faction_baxi	855893101	3k_main_chinese	unplayable	Baxi	Baxi Commandery	default		false	false	false	data\ui\flags\3k_main_faction_baxi	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Langzhong Commandery force!	You are defending against a Langzhong Commandery force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_baxi		3k_main_game_lost_earth	flag_3k_main_faction_baxi	3k_main_game_won_earth	541E00	010A6E	396980	4966F6	EE230A
3k_main_faction_baxi_separatists	330698054	3k_main_chinese	unplayable	Baxi Separatists	Baxi Separatists	default		false	false	false	data\ui\flags\3k_main_faction_baxi_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Langzhong Separatists force!	You are defending against a Langzhong Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_baxi_separatists		3k_main_game_lost_earth	flag_3k_main_faction_baxi_separatists	3k_main_game_won_earth	2F2D2E	03F897	E30B11	E3EA1D	5478B1
3k_main_faction_beihai	197251289	3k_main_chinese	unplayable	Beihai	Beihai Commandery	default		false	false	false	data\ui\flags\3k_main_faction_beihai	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Beihai Commandery force!	You are defending against a Beihai Commandery force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_beihai		3k_main_game_lost_earth	flag_3k_main_faction_beihai	3k_main_game_won_earth	948D84	DCBD5F	FC4265	3D4053	000000
3k_main_faction_beihai_separatists	1410595453	3k_main_chinese	unplayable	Beihai Separatists	Beihai Commandery Separatists	default		false	false	false	data\ui\flags\3k_main_faction_beihai_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Beihai Commandery Separatists force!	You are defending against a Beihai Commandery Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_beihai_separatists		3k_main_game_lost_earth	flag_3k_main_faction_beihai_separatists	3k_main_game_won_earth	755B67	737B42	DFE4A5	45F49D	000000
3k_main_faction_bohai	488085481	3k_main_chinese	unplayable	Bohai	Bohai Commandery	default		false	false	false	data\ui\flags\3k_main_faction_bohai	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Bohai Commandery force!	You are defending against a Bohai Commandery force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_bohai		3k_main_game_lost_earth	flag_3k_main_faction_bohai	3k_main_game_won_earth	2F4114	7EBFB0	ACBBFA	C76FE2	9B550C
3k_main_faction_bohai_separatists	1263878348	3k_main_chinese	unplayable	Bohai Separatists	Bohai Separatists	default		false	false	false	data\ui\flags\3k_main_faction_bohai_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Bohai Separatists force!	You are defending against a Bohai Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_bohai_separatists		3k_main_game_lost_earth	flag_3k_main_faction_bohai_separatists	3k_main_game_won_earth	706D6E	C31AC8	5A0C17	FFDEA4	DDDFF5
3k_main_faction_cai_mao	2041771055	3k_main_chinese	unplayable	Cai	Cai Mao	default		false	false	false	data\ui\flags\3k_main_faction_cai_mao	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Cai Mao military force!	You are defending against a Cai Mao military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_cai_mao		3k_main_game_lost_earth	flag_3k_main_faction_cai_mao	3k_main_game_won_earth	BE698A	AEA2DC	ADADAD	320A0F	000000
3k_main_faction_cai_mao_separatists	625059945	3k_main_chinese	unplayable	Cai Separatists	Cai Mao	default		false	false	false	data\ui\flags\3k_main_faction_cai_mao_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Cai Mao Separatists military force!	You are defending against a Cai Mao Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_cai_mao_separatists		3k_main_game_lost_earth	flag_3k_main_faction_cai_mao_separatists	3k_main_game_won_earth	F5EDEA	000000	000000	000000	000000
3k_main_faction_cangwu	347470796	3k_main_chinese	unplayable	Cangwu	Cangwu Commandery	default		false	false	false	data\ui\flags\3k_main_faction_cangwu	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Cangwu Commandery force!	You are defending against a Cangwu Commandery force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_cangwu		3k_main_game_lost_earth	flag_3k_main_faction_cangwu	3k_main_game_won_earth	262525	458A2F	09C92A	DAAC67	000000
3k_main_faction_cangwu_separatists	2133845728	3k_main_chinese	unplayable	Cangwu Separatists	Cangwu Commandery Separatists	default		false	false	false	data\ui\flags\3k_main_faction_cangwu_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Cangwu Commandery Separatists force!	You are defending against a Cangwu Commandery Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_cangwu_separatists		3k_main_game_lost_earth	flag_3k_main_faction_cangwu_separatists	3k_main_game_won_earth	444B28	D0BEA7	A5CC6D	615C22	000000
3k_main_faction_cao_cao	2041770889	3k_main_chinese	playable	Wei	Cao Cao	3k_main_faction_cao_wei		false	true	false	data\ui\flags\3k_main_faction_cao_cao	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Cao Cao military force!	You are defending against a Cao Cao military force!	FACTION_CHOSOKABE	500	vo_Empire	3k_cao_cao_mp_template	brt	false			false	3k_cao_cao_config	3k_main_unit_permission_group_cao_cao		LOCKED_STANDARD	flag_3k_main_faction_cao_cao	cao_cao	3k_main_game_lost_cao_cao	flag_3k_main_faction_cao_cao	3k_main_game_won_cao_cao	303B75	CDBDBD	ADADAD	303B75	000000
3k_main_faction_cao_separatists	2041770894	3k_main_chinese	unplayable	Wei Separatists	Cao Cao Separatists	default		false	false	false	data\ui\flags\3k_main_faction_cao_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Cao Cao Separatist military force!	You are defending against a Cao Cao Separatist military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_cao_cao		LOCKED_STANDARD	flag_3k_main_faction_cao_separatists		3k_main_game_lost_earth	flag_3k_main_faction_cao_separatists	3k_main_game_won_earth	BB9438	B91C1A	ADADAD	3C2314	000000
3k_main_faction_changan	1660446943	3k_main_chinese	unplayable	Jingzhao	Jingzhao Commandery	default		false	false	false	data\ui\flags\3k_main_faction_changan	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Chang'an Commandery force!	You are defending against a Chang'an Commandery force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_changan		3k_main_game_lost_earth	flag_3k_main_faction_changan	3k_main_game_won_earth	511907	6914D5	B06D29	31DCCD	09CAFB
3k_main_faction_changan_separatists	1837275315	3k_main_chinese	unplayable	Jingzhao Separatists	Jingzhao Separatists	default		false	false	false	data\ui\flags\3k_main_faction_changan_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Chang'an Separatists force!	You are defending against a Chang'an Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_changan_separatists		3k_main_game_lost_earth	flag_3k_main_faction_changan_separatists	3k_main_game_won_earth	6F5009	EE57B6	4AB275	CD05A0	5DFD2C
3k_main_faction_changsha	737670873	3k_main_chinese	unplayable	Changsha	Changsha Commandery	default		false	false	false	data\ui\flags\3k_main_faction_changsha	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Changsha Commandery force!	You are defending against a Changsha Commandery force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_changsha		3k_main_game_lost_earth	flag_3k_main_faction_changsha	3k_main_game_won_earth	4A5540	55647A	CC3A60	67BB06	000000
3k_main_faction_changsha_separatists	602772841	3k_main_chinese	unplayable	Changsha Separatists	Changsha Commandery Separatists	default		false	false	false	data\ui\flags\3k_main_faction_changsha_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Changsha Commandery Separatists force!	You are defending against a Changsha Commandery Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_changsha_separatists		3k_main_game_lost_earth	flag_3k_main_faction_changsha_separatists	3k_main_game_won_earth	544937	297577	6F1000	4EA213	000000
3k_main_faction_chen	644959838	3k_main_chinese	unplayable	Chen	Chen Commandery	default		false	false	false	data\ui\flags\3k_main_faction_chen	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Chen Commandery force!	You are defending against a Chen Commandery force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_chen		3k_main_game_lost_earth	flag_3k_main_faction_chen	3k_main_game_won_earth	404822	897A69	04301A	E6A9EB	000000
3k_main_faction_chen_separatists	292556136	3k_main_chinese	unplayable	Chen Separatists	Chen Commandery Separatists	default		false	false	false	data\ui\flags\3k_main_faction_chen_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Chen Commandery Separatists force!	You are defending against a Chen Commandery Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_chen_separatists		3k_main_game_lost_earth	flag_3k_main_faction_chen_separatists	3k_main_game_won_earth	688282	F2CE80	10BC3C	2F9382	000000
