3k_main_effect_province_public_order_from_characters_minister	text	tooltip
effects_value_format_3k_main_effect_undercover_character_defence_against_action_cover_cost_bonus_family_member		FALSE
effects_description_3k_main_effect_force_all_campaign_stance_cannot_move_dummy	Campaign movement: [[b]]disabled[[/b]]	FALSE
effects_description_3k_dlc05_effect_bandit_network_cost_reduction_yi_chengdu	[HIDDEN] %+n cost of establishing connections with the House of Liu	FALSE
effects_description_3k_dlc06_skill_desperate_rage	Ability: Desperate Rage	FALSE
effects_value_format_3k_dlc06_effect_technology_nanman_all_category_specialization		FALSE
effects_description_3k_dlc05_frontend_description_specialisation_lu_bu_2	"Amassing [[b]]Personal Victories[[/b]] will grant Lü Bu prestige, and increase income from vassals and mercenary contracts. However, it will also reduces satisfaction in his court, and increases his diplomatic presence as a strategic threat."	FALSE
effects_description_3k_main_faction_diplomacy_mod	[[b]]%+n[[/b]] diplomatic relations with all factions	FALSE
effects_value_format_3k_dlc06_effect_dummy_technologies_economic_b		FALSE
effects_value_format_3k_dummy_effect_assignment_unlock_earth_root_out_corruption		FALSE
effects_value_format_3k_ytr_dummy_effect_ministerial_position_availability_healer		FALSE
effects_description_3k_main_effect_province_food_consumption	[[b]]%+n[[/b]] food production (consumption)	FALSE
effects_value_format_3k_main_effect_faction_trait_tigers_fury_sun_jian		FALSE
effects_value_format_3k_dlc05_dummy_effect_bandit_network_yang_yangzhou		FALSE
effects_value_format_3k_main_dummy_effect_faction_unique_zheng_jiang_infamy		FALSE
effects_value_format_3k_dlc06_effect_garrison_retinue_gate_pass_nanman_01		FALSE
effects_value_format_3k_dlc05_dummy_effect_bundle_reckless_luck		FALSE
effects_description_3k_main_effect_unit_stats_charge_bonus_abs_character	[[b]]%+n[[/b]] charge bonus	FALSE
effects_value_format_3k_dummy_effect_building_residential_government		FALSE
effects_description_3k_dlc06_effects_recruitment_cost_nanman_hidden	[[b]]%+n%[[/b]] recruitment cost for Nanman units	FALSE
effects_description_3k_dlc06_effect_garrison_retinue_gate_pass_yt_02	A small to medium garrison is stationed here to guard the pass.	FALSE
effects_description_3k_main_effect_characters_satisfaction_champion_infrastructure	[[b]]%+n[[/b]] satisfaction for champions	FALSE
effects_description_3k_dlc05_dummy_effect_bandit_network_sili_hedong	[[i]]Ownership of {{tr:map_regions}} within Hedong will make it easier to expand your local bandit network.[[/i]]	FALSE
effects_value_format_ep_frontend_description_specialisation_prince_of_donghai_4		FALSE
effects_value_format_3k_dlc04_faction_resource_liu_biao_governance_gain_buildings		FALSE
effects_value_format_3k_dlc05_effect_unit_cap_metal_peoples_warband		FALSE
effects_value_format_3k_dlc04_effect_pooled_resource_bureaucrats_influence_increase_from_characters		FALSE
effects_description_3k_main_effect_characters_satisfaction_relationships_friend_in_hostile_faction	[[b]]%+n[[/b]] satisfaction	FALSE
effects_value_format_3k_dlc05_effect_unit_cap_water_mounted_archers		FALSE
effects_description_3k_main_effect_character_stat_mod_ap_damage	[[b]]%+n%[[/b]] armour-piercing damage	FALSE
effects_description_3k_main_skill_wisdom_of_the_river	Ability: Wisdom of the River	FALSE
effects_description_3k_dlc05_effect_progression_effect_underlings	Underlings provided: [[b]]%n[[/b]]	FALSE
effects_description_3k_ytr_ability_knowledge_of_the_body	Ability: Knowledge of the Body	FALSE
effects_description_3k_dlc05_effect_unit_cap_wood_ji_infantry	Ji Infantry available for recruitment: %+n	FALSE
effects_description_3k_dlc05_ability_exemplar	Ability: Exemplar	FALSE
effects_value_format_3k_dlc05_dummy_effect_bandit_network_yi_zangke		FALSE
effects_value_format_3k_main_effect_disable_replenishment_disabled		FALSE
effects_description_3k_dlc06_effect_technology_nanman_military_category_cost_reduction	[[b]]%+n%[[/b]] research rate (Nanman military)	FALSE
effects_description_3k_main_effect_economy_gdp_abs_industry	[[b]]%+n[[/b]] income (industry)	FALSE
effects_value_format_3k_dlc05_effect_unlock_xiliang_cavalry_dummy		FALSE
effects_value_format_3k_dlc05_dummy_effect_bandit_network_qing_pingyuan		FALSE
effects_description_3k_dlc04_frontend_description_specialisation_zhang_bao_3	[[b]]Zhang Bao[[/b]] earns [[b]]{{tr:dlc04_term_fervour}}[[/b]] from attacking enemies in battle.	FALSE
effects_description_3k_main_effect_characters_satisfaction_strategist_infrastructure	[[b]]%+n[[/b]] satisfaction for strategists	FALSE
effects_value_format_3k_dlc06_frontend_description_specialisation_shamoke_4		FALSE
effects_description_3k_main_effects_faction_lineage_buildings	[[b]]%+n[[/b]] lineage	FALSE
effects_value_format_3k_main_effect_province_population_capacity		FALSE
effects_value_format_3k_main_effect_province_building_construction_cost_mod_minister		FALSE
effects_description_ep_effect_dummy_faction_resource_sima_liang_demesne_over_n_more	You currently control over %n more counties than your jurisdiction allows.\\n\\nYou may want to consider trading or gifting territory to your vassals or allies in diplomacy.	FALSE
effects_value_format_3k_dummy_effect_building_artisan_labour		FALSE
effects_description_3k_dlc06_effect_dummy_progression_rank_unlock_coalitions	Unlocks the diplomatic option to create coalitions with other factions	FALSE
effects_description_3k_dlc06_effect_character_attribute_all_mod	[[b]][[b]]%+n[[/b]] [[/b]]to all attributes	FALSE
effects_description_3k_main_effect_unit_stats_melee_damage_mod_earth_units	[[b]]%+n%[[/b]] melee damage for all melee cavalry	FALSE
effects_description_3k_main_dummy_effect_character_action_undeploy	Recalls this character and retinue	FALSE
effects_value_format_3k_dlc07_effect_pooled_resource_ambition_buildings		FALSE
effects_value_format_3k_main_frontend_description_specialisation_dong_zhuo_3		FALSE
effects_description_3k_dummy_effect_building_palace_unique_construction	You can only construct this building once	FALSE
effects_value_format_3k_dummy_effect_building_military_conscription_dong_zhuo		FALSE
effects_value_format_3k_dlc06_dummy_effect_tribute_chest_tradeable		FALSE
effects_description_3k_dlc06_ability_reckless_strike	Ability: Reckless Strike	FALSE
effects_description_3k_main_effect_replenishment_buildings	[[b]]%+n%[[/b]] replenishment	FALSE
effects_value_format_ep_effect_faction_resource_sima_lun_subterfuge_gain_buildings		FALSE
effects_description_3k_dlc05_ability_scattering_blows	Ability: Scattering Blows	FALSE
effects_value_format_3k_ytr_dummy_unlocks_assignment_ytr_people_1		FALSE
effects_description_3k_dlc04_dummy_zeal_zhang_liang_info	"[[b]]ZHANG LIANG[[/b]] - Earns zeal by defending against your enemies, and gives bonuses when defending."	FALSE
effects_description_3k_main_effect_undercover_character_cover_points_per_turn_mod	[[b]]%+n[[/b]] cover gain per turn when spying	FALSE
effects_value_format_3k_main_effect_province_building_construction_time_mod_hidden		FALSE
effects_description_3k_dlc05_dummy_effect_faction_resource_lu_bu_momentum_replenishment	Any momentum that remains unspent at the end of the turn will be converted into increased replenishment.	FALSE
effects_description_3k_main_effect_force_army_melee_damage	[[b]]%+n%[[/b]] melee damage	FALSE
effects_value_format_3k_main_effect_pooled_resource_intimidation_executions		FALSE
effects_value_format_3k_main_effect_economy_gdp_abs_culture		FALSE
effects_description_3k_main_effect_province_building_construction_cost_mod_military	[[b]]%+n%[[/b]] construction cost (military)	FALSE
effects_description_3k_dlc04_effect_pooled_resource_political_influence_increase_from_basic_income	[[b]]%+n[[/b]] political influence	FALSE
effects_value_format_3k_dlc07_pooled_factor_resource_imperial_favour_post_siege		FALSE
effects_description_3k_dummy_effect_diplomacy_yellow_turban_diplomacy	Unlocks diplomacy with Yellow Turban factions	FALSE
effects_value_format_3k_dlc06_dummy_effect_bandit_network_jiaozhi_jiuzhen		FALSE
effects_value_format_3k_main_skill_rage_of_lu_bu		FALSE
effects_description_3k_main_effect_province_building_construction_time_mod_earth	[[b]]%+n[[/b]] construction time (government)	FALSE
effects_description_3k_dlc06_effect_unit_stats_unit_upkeep_animal_units	[[b]]%+n%[[/b]] upkeep for animal units	FALSE
effects_description_3k_ytr_faction_trait_he_yi_2_dummy	Units that recover lost men are [[b]]replenishing[[/b]]. This typically happens every turn.	FALSE
effects_description_3k_dlc05_effect_bandit_network_cost_reduction_yang_yuzhang	[HIDDEN] %+n cost of establishing connections with the Scourge of Nanchang	FALSE
effects_value_format_3k_dlc05_effect_military_craftsmen_armours		FALSE
effects_description_3k_dlc06_dummy_effect_flaming_confinement_decrease_info	Satisfaction will continue to decrease by [[b]]%+n[[/b]] each turn	FALSE
effects_value_format_3k_dlc04_effect_region_fervour_regional_buildings		FALSE
effects_value_format_3k_main_ancillary_berserk		FALSE
effects_description_3k_dlc06_effect_pooled_resource_mulu_pride	[[b]]%+n[[/b]] pride	FALSE
effects_value_format_3k_main_effect_background_income_poor		FALSE
effects_value_format_3k_dlc06_dummy_effect_nanman_siege_actions_confederate		FALSE
effects_description_3k_dlc06_dummy_effect_mulu_pride_rituals_info	"Unlocking Rituals also increases the gain of Pride, at a rate of 2 points per Ritual known."	FALSE
effects_description_3k_main_effect_settlement_siege_quarantine_population	Population growth is disabled	FALSE
effects_description_3k_dlc05_effect_bandit_network_cost_reduction_jiaozhi_cangwu	[HIDDEN] %+n cost of establishing connections with the House of Shi	FALSE
effects_description_3k_main_dummy_effect_characters_satisfaction_court_action_factionwide	[[b]]%+n[[/b]] satisfaction	FALSE
effects_value_format_3k_main_dummy_effect_attrition_military_supplies		FALSE
effects_value_format_3k_main_effect_character_attribute_resolve_mod		FALSE
effects_description_3k_main_effect_force_military_supplies_from_ground_type	[[b]]%+n[[/b]] {{tr:military_supplies}}	FALSE
effects_value_format_3k_main_effect_characters_starting_rank		FALSE
effects_description_ep_dummy_effect_alignment_negative_removal_help	The maximum level of this alignment has no negative effects	FALSE
effects_value_format_3k_dlc06_effect_technology_nanman_economic_category_cost_reduction		FALSE
effects_value_format_3k_dlc05_effect_unit_cap_metal_black_mountain_marauders		FALSE
effects_value_format_3k_dlc06_dummy_effect_assignment_unlock_coordinated_workforce		FALSE
effects_value_format_3k_main_effect_economy_gdp_mod_peasantry		FALSE
effects_value_format_3k_main_effect_dummy_technologies_wood_resettlement		FALSE
effects_value_format_3k_dummy_effect_building_government_rural		FALSE
effects_description_3k_dlc04_dummy_zeal_zhang_bao_info	"[[b]]ZHANG BAO[[/b]] - Earns zeal by attacking enemies, and gives bonuses when attacking."	FALSE
effects_value_format_3k_main_effect_force_retinue_upkeep		FALSE
effects_value_format_3k_main_frontend_description_specialisation_zhang_yan_2		FALSE
effects_value_format_3k_main_effect_undercover_character_defence_against_action_network_cost_bonus_noble		FALSE
effects_description_3k_dummy_effect_assignment_unlock_metal_supervise_construction	Unlocks assignment: Supervise Construction	FALSE
effects_value_format_3k_dlc06_ability_dense_jungle_nanman		FALSE
effects_value_format_3k_main_effect_unit_rank_new_recruits_lu_bu		FALSE
effects_description_dummy_unlocks_garrison	[HIDDEN]	FALSE
effects_value_format_3k_dlc06_dummy_effect_wild_fire_activate		FALSE
effects_description_3k_dlc06_dummy_effect_bandit_network_you_outer_east	[[i]]Ownership of {{tr:map_regions}} within Liadong will make it easier to expand your local bandit network.[[/i]]	FALSE
effects_value_format_3k_dlc04_effect_pooled_resource_bureaucrats_influence_increase_from_court_positions		FALSE
effects_description_3k_main_ancillary_fatigue_immune	Enables: Fatigue Immunity	FALSE
effects_value_format_3k_main_dummy_effect_faction_resources_cao_cao_manipulate		FALSE
effects_description_3k_main_effect_unit_stats_melee_defence_mod_metal_units	[[b]]%+n[[/b]] melee evasion for melee infantry	FALSE
effects_description_ep_dummy_effect_ultimate_victory_2	Annexing or destroying all factions listed here will achieve this objective.	FALSE
effects_description_3k_main_effect_dummy_no_effects	No effects	FALSE
effects_value_format_3k_main_effect_unit_stats_ammo_mod_artillery_units		FALSE
effects_description_3k_main_effect_child_chance_legitimate	[[b]]%+n%[[/b]] chance of having children	FALSE
effects_description_3k_main_dummy_effect_faction_resources_liu_bei_state	"High unity will accelerate progression by increasing prestige, and will grant additional administrator positions"	FALSE
effects_value_format_3k_main_effect_province_population_attraction_assignments		FALSE
effects_value_format_3k_main_skill_elemental_vigour		FALSE
effects_value_format_3k_dlc05_effect_bandit_network_cost_reduction_qing_pingyuan		FALSE
effects_description_ep_frontend_description_specialisation_prince_of_hejian_2	"[[b]]Replenishment[[/b]] is how fast your units will recover from losses after battles. A higher rate of replenishment means fewer turns for the garrison units to recover casualties.\\n\\n[[b]]Garrisons[[/b]] are armies that are tasked with defending your cities from enemy attacks. The strength of a garrison can be increasing by upgrading the city capital, or by building specialist garrison buildings in the commandery capital."	FALSE
effects_description_3k_main_effect_characters_satisfaction_relationships_friend_in_local_region	[[b]]%+n[[/b]] satisfaction	FALSE
effects_value_format_3k_dlc05_effect_unit_cap_earth_virtuous_noblemen		FALSE
effects_value_format_3k_main_effect_characters_satisfaction_relationships_friend_in_local_region		FALSE
effects_value_format_3k_dummy_effect_assignment_unlock_agent_wood		FALSE
effects_value_format_3k_main_frontend_description_specialisation_yuan_shao_2		FALSE
effects_value_format_3k_main_effect_province_food_nullify_food_production		FALSE
effects_value_format_3k_main_dummy_effect_release_confiscation		FALSE
effects_value_format_3k_dlc05_effect_force_all_campaign_recruitment_cost_non_bandits		FALSE
effects_description_3k_dlc06_trumpet	Ability: Trumpet	FALSE
effects_value_format_dummy_night_battle_enemy_spotting_range		FALSE
effects_description_3k_main_effect_textonly_tower_elite	Settlement has elite towers	FALSE
effects_value_format_3k_dummy_effect_building_market_school_kong_rong		FALSE
effects_description_ep_dummy_effect_faction_unique_sima_yue_influence_state	"Influence provides bonuses to [[b]]infrastructure[[/b]], [[b]]corruption[[/b]], and [[b]]research rate[[/b]]."	FALSE
effects_description_3k_dlc05_effect_unit_cap_water_heavy_crossbowmen	Heavy Crossbowmen available for recruitment: %+n	FALSE
